"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"21","3/21/2010","3","2010","In The Heights","Richard Rodgers","Musical","9989","93","758110","65","8"
"21","3/21/2010","3","2010","Jersey Boys","August Wilson","Musical","9627","98","1055904","90","8"
"21","3/21/2010","3","2010","Lend Me A Tenor '10","Music Box","Play","4665","67","287396","35","0"
"21","3/21/2010","3","2010","Looped","Lyceum","Play","3929","54","180830","28","8"
"21","3/21/2010","3","2010","Mamma Mia!","Winter Garden","Musical","11148","93","830279","62","8"
"21","3/21/2010","3","2010","Mary Poppins","New Amsterdam","Musical","13731","96","970415","70","8"
"21","3/21/2010","3","2010","Memphis","Shubert","Musical","10230","87","629872","56","8"
"21","3/21/2010","3","2010","Million Dollar Quartet","Nederlander","Musical","6123","67","343418","33","0"
"21","3/21/2010","3","2010","Next Fall","Helen Hayes","Play","2908","62","166259","32","8"
"21","3/21/2010","3","2010","Next To Normal","Booth","Musical","5402","87","343932","54","8"
"21","3/21/2010","3","2010","Present Laughter '10","American Airlines","Play","5954","101","324058","50","8"
"21","3/21/2010","3","2010","Race","Ethel Barrymore","Play","4573","54","340366","37","8"
"21","3/21/2010","3","2010","Red","Golden","Play","4912","87","214856","36","0"
"21","3/21/2010","3","2010","Rock Of Ages","Brooks Atkinson","Musical","7605","95","597681","77","8"
"21","3/21/2010","3","2010","Sondheim On Sondheim","Studio 54","Musical","2574","85","169004","53","0"
"21","3/21/2010","3","2010","South Pacific","Vivian Beaumont","Musical","6242","75","528578","54","8"
"21","3/21/2010","3","2010","The Addams Family","Lunt-Fontanne","Musical","11605","95","1328460","95","0"
"21","3/21/2010","3","2010","The Lion King","Minskoff","Musical","13208","100","1328250","90","8"
"21","3/21/2010","3","2010","The Miracle Worker","Circle In The Square","Play","4213","68","198347","30","8"
"21","3/21/2010","3","2010","The Phantom Of The Opera","Majestic","Musical","11860","92","946044","70","8"
"21","3/21/2010","3","2010","Time Stands Still","Friedman","Play","4614","89","326456","59","8"
"21","3/21/2010","3","2010","West Side Story","Palace","Musical","12828","94","1034456","74","8"
"21","3/21/2010","3","2010","Wicked","Gershwin","Musical","14472","100","1583765","101","8"
"28","3/28/2010","3","2010","A Behanding In Spokane","Schoenfeld","Play","6216","73","489726","52","8"
"28","3/28/2010","3","2010","A Little Night Music","Walter Kerr","Musical","7004","94","831584","90","8"
"28","3/28/2010","3","2010","A View From The Bridge '10","Cort","Play","8729","101","909167","104","8"
"28","3/28/2010","3","2010","All About Me","Henry Miller (Rndabt)","Musical","3426","41","216425","23","8"
"28","3/28/2010","3","2010","American Idiot","St. James","Musical","6564","77","568483","72","0"
"28","3/28/2010","3","2010","Billy Elliot: The Musical","Imperial","Musical","11302","99","1196092","90","8"
"28","3/28/2010","3","2010","Chicago","Ambassador","Musical","7502","87","567195","56","8"
"28","3/28/2010","3","2010","Come Fly Away","Marquis","Musical","10422","82","627481","48","4"
"28","3/28/2010","3","2010","Fela!","Eugene O'Neill","Musical","6841","83","509804","58","8"
"28","3/28/2010","3","2010","God Of Carnage","Jacobs","Play","4896","57","316934","34","8"
"28","3/28/2010","3","2010","Hair","Al Hirschfeld","Musical","7286","65","468340","37","8"
"28","3/28/2010","3","2010","In The Heights","Richard Rodgers","Musical","9044","84","669223","58","8"
"28","3/28/2010","3","2010","Jersey Boys","August Wilson","Musical","9459","96","1043861","89","8"
"28","3/28/2010","3","2010","Lend Me A Tenor '10","Music Box","Play","5072","73","278255","34","0"
"28","3/28/2010","3","2010","Looped","Lyceum","Play","4059","55","176622","27","8"
"28","3/28/2010","3","2010","Mamma Mia!","Winter Garden","Musical","11520","96","865702","65","8"
"28","3/28/2010","3","2010","Mary Poppins","New Amsterdam","Musical","12536","87","886146","64","8"
"28","3/28/2010","3","2010","Memphis","Shubert","Musical","8643","73","553047","49","8"
"28","3/28/2010","3","2010","Million Dollar Quartet","Nederlander","Musical","5502","60","310248","30","0"
"28","3/28/2010","3","2010","Next Fall","Helen Hayes","Play","3025","64","181904","35","8"
"28","3/28/2010","3","2010","Next To Normal","Booth","Musical","4974","81","303705","48","8"
"28","3/28/2010","3","2010","Promises, Promises","Broadway","Musical","1747","100","190790","89","0"
"28","3/28/2010","3","2010","Race","Ethel Barrymore","Play","4605","54","347459","38","8"
"28","3/28/2010","3","2010","Red","Golden","Play","5637","88","262357","38","0"
"28","3/28/2010","3","2010","Rock Of Ages","Brooks Atkinson","Musical","7493","94","581454","75","8"
"28","3/28/2010","3","2010","Sondheim On Sondheim","Studio 54","Musical","5612","80","316002","44","0"
"28","3/28/2010","3","2010","South Pacific","Vivian Beaumont","Musical","6520","78","541568","55","8"
"28","3/28/2010","3","2010","The Addams Family","Lunt-Fontanne","Musical","11487","95","1302707","93","0"
"28","3/28/2010","3","2010","The Lion King","Minskoff","Musical","13291","99","1357896","90","8"
"28","3/28/2010","3","2010","The Miracle Worker","Circle In The Square","Play","3851","62","196960","30","8"
"28","3/28/2010","3","2010","The Phantom Of The Opera","Majestic","Musical","11334","88","867611","64","8"
"28","3/28/2010","3","2010","Time Stands Still","Friedman","Play","4256","94","295862","61","7"
"28","3/28/2010","3","2010","West Side Story","Palace","Musical","11546","85","943520","68","8"
"28","3/28/2010","3","2010","Wicked","Gershwin","Musical","14472","100","1565719","100","8"
"4","4/4/2010","4","2010","A Behanding In Spokane","Schoenfeld","Play","6828","80","524859","56","8"
"4","4/4/2010","4","2010","A Little Night Music","Walter Kerr","Musical","6572","88","434346","47","8"
"4","4/4/2010","4","2010","A View From The Bridge '10","Cort","Play","8772","102","988455","113","8"
"4","4/4/2010","4","2010","All About Me","Henry Miller (Rndabt)","Musical","3862","46","211231","22","8"
"4","4/4/2010","4","2010","American Idiot","St. James","Musical","10315","86","743550","67","0"
"4","4/4/2010","4","2010","Billy Elliot: The Musical","Imperial","Musical","11328","100","1339244","101","8"
"4","4/4/2010","4","2010","Chicago","Ambassador","Musical","8311","96","788247","77","8"
"4","4/4/2010","4","2010","Come Fly Away","Marquis","Musical","9135","71","794235","52","8"
"4","4/4/2010","4","2010","Fela!","Eugene O'Neill","Musical","7474","91","582740","67","8"
"4","4/4/2010","4","2010","God Of Carnage","Jacobs","Play","5785","67","367922","40","8"
"4","4/4/2010","4","2010","Hair","Al Hirschfeld","Musical","9614","85","760724","60","8"
"4","4/4/2010","4","2010","In The Heights","Richard Rodgers","Musical","10280","96","853801","74","8"
"4","4/4/2010","4","2010","Jersey Boys","August Wilson","Musical","9765","99","1094039","93","8"
"4","4/4/2010","4","2010","Lend Me A Tenor '10","Music Box","Play","7480","94","328562","35","1"
"4","4/4/2010","4","2010","Looped","Lyceum","Play","3730","51","168351","26","8"
"4","4/4/2010","4","2010","Mamma Mia!","Winter Garden","Musical","11881","99","1066795","80","8"
"4","4/4/2010","4","2010","Mary Poppins","New Amsterdam","Musical","14457","101","1292512","94","8"
"4","4/4/2010","4","2010","Memphis","Shubert","Musical","10903","93","727430","60","8"
"4","4/4/2010","4","2010","Million Dollar Quartet","Nederlander","Musical","5899","65","332360","32","0"
"4","4/4/2010","4","2010","Next Fall","Helen Hayes","Play","3052","65","191500","37","8"
"4","4/4/2010","4","2010","Next To Normal","Booth","Musical","5312","86","344081","54","8"
"4","4/4/2010","4","2010","Promises, Promises","Broadway","Musical","12001","98","987073","71","0"
"4","4/4/2010","4","2010","Race","Ethel Barrymore","Play","4827","57","353057","38","8"
"4","4/4/2010","4","2010","Red","Golden","Play","6103","95","333768","49","5"
"4","4/4/2010","4","2010","Rock Of Ages","Brooks Atkinson","Musical","7323","92","595115","76","8"
"4","4/4/2010","4","2010","Sondheim On Sondheim","Studio 54","Musical","6223","77","361706","44","0"
"4","4/4/2010","4","2010","South Pacific","Vivian Beaumont","Musical","7421","89","644714","65","8"
"4","4/4/2010","4","2010","The Addams Family","Lunt-Fontanne","Musical","12152","100","1391177","100","0"
"4","4/4/2010","4","2010","The Lion King","Minskoff","Musical","13421","100","1544633","102","8"
"4","4/4/2010","4","2010","The Miracle Worker","Circle In The Square","Play","5779","94","325284","49","8"
"4","4/4/2010","4","2010","The Phantom Of The Opera","Majestic","Musical","12755","99","1169253","87","8"
"4","4/4/2010","4","2010","West Side Story","Palace","Musical","13119","97","1126751","81","8"
"4","4/4/2010","4","2010","Wicked","Gershwin","Musical","14472","100","1686510","108","8"
"11","4/11/2010","4","2010","A Behanding In Spokane","Schoenfeld","Play","6464","75","489587","52","8"
"11","4/11/2010","4","2010","A Little Night Music","Walter Kerr","Musical","7310","98","872822","95","8"
"11","4/11/2010","4","2010","American Idiot","St. James","Musical","8503","71","594235","54","0"
"11","4/11/2010","4","2010","Billy Elliot: The Musical","Imperial","Musical","11120","98","1261412","95","8"
"11","4/11/2010","4","2010","Chicago","Ambassador","Musical","7786","90","667531","65","8"
"11","4/11/2010","4","2010","Collected Stories","Friedman","Play","1454","56","60294","25","0"
"11","4/11/2010","4","2010","Come Fly Away","Marquis","Musical","8758","68","846561","56","8"
"11","4/11/2010","4","2010","Enron","Broadhurst","Play","3440","58","213010","32","0"
"11","4/11/2010","4","2010","Fela!","Eugene O'Neill","Musical","6615","80","478534","55","8"
"11","4/11/2010","4","2010","God Of Carnage","Jacobs","Play","4852","56","306657","33","8"
"11","4/11/2010","4","2010","Hair","Al Hirschfeld","Musical","7450","66","543340","43","8"
"11","4/11/2010","4","2010","In The Heights","Richard Rodgers","Musical","9782","91","753798","65","8"
"11","4/11/2010","4","2010","Jersey Boys","August Wilson","Musical","7264","99","871955","99","6"
"11","4/11/2010","4","2010","La Cage Aux Folles '10","Longacre","Musical","7152","85","472826","52","0"
"11","4/11/2010","4","2010","Lend Me A Tenor '10","Music Box","Play","6117","77","416611","44","8"
"11","4/11/2010","4","2010","Looped","Lyceum","Play","4339","59","184514","28","8"
"11","4/11/2010","4","2010","Mamma Mia!","Winter Garden","Musical","11480","96","973906","73","8"
"11","4/11/2010","4","2010","Mary Poppins","New Amsterdam","Musical","13992","97","1209406","88","8"
"11","4/11/2010","4","2010","Memphis","Shubert","Musical","10007","85","718548","59","8"
"11","4/11/2010","4","2010","Million Dollar Quartet","Nederlander","Musical","8241","90","291468","32","1"
"11","4/11/2010","4","2010","Next Fall","Helen Hayes","Play","2624","56","168304","32","8"
"11","4/11/2010","4","2010","Next To Normal","Booth","Musical","4927","80","336895","53","8"
"11","4/11/2010","4","2010","Promises, Promises","Broadway","Musical","12060","99","842540","60","0"
"11","4/11/2010","4","2010","Race","Ethel Barrymore","Play","4535","54","339714","37","8"
"11","4/11/2010","4","2010","Red","Golden","Play","5816","90","425256","62","8"
"11","4/11/2010","4","2010","Rock Of Ages","Brooks Atkinson","Musical","6721","84","554306","71","8"
"11","4/11/2010","4","2010","Sondheim On Sondheim","Studio 54","Musical","6501","81","396297","49","0"
"11","4/11/2010","4","2010","South Pacific","Vivian Beaumont","Musical","6536","78","626776","63","8"
"11","4/11/2010","4","2010","The Addams Family","Lunt-Fontanne","Musical","12193","100","1240377","100","4"
"11","4/11/2010","4","2010","The Lion King","Minskoff","Musical","13417","100","1530532","101","8"
"11","4/11/2010","4","2010","The Phantom Of The Opera","Majestic","Musical","12580","97","1098352","81","8"
"11","4/11/2010","4","2010","West Side Story","Palace","Musical","12923","95","1066638","77","8"
"11","4/11/2010","4","2010","Wicked","Gershwin","Musical","14472","100","1678013","107","8"
"18","4/18/2010","4","2010","A Behanding In Spokane","Schoenfeld","Play","5325","62","402160","43","8"
"18","4/18/2010","4","2010","A Little Night Music","Walter Kerr","Musical","5236","70","564654","61","8"
"18","4/18/2010","4","2010","American Idiot","St. James","Musical","9108","76","464946","42","0"
"18","4/18/2010","4","2010","Billy Elliot: The Musical","Imperial","Musical","11194","98","1179397","89","8"
"18","4/18/2010","4","2010","Chicago","Ambassador","Musical","7127","82","537442","53","8"
"18","4/18/2010","4","2010","Collected Stories","Friedman","Play","3130","60","134456","28","0"
"18","4/18/2010","4","2010","Come Fly Away","Marquis","Musical","8702","68","835266","55","8"
"18","4/18/2010","4","2010","Enron","Broadhurst","Play","5698","60","321675","30","0"
"18","4/18/2010","4","2010","Fela!","Eugene O'Neill","Musical","5979","73","433472","50","8"
"18","4/18/2010","4","2010","Fences '10","Cort","Play","6338","98","703724","105","0"
"18","4/18/2010","4","2010","God Of Carnage","Jacobs","Play","5495","64","320790","35","8"
"18","4/18/2010","4","2010","Hair","Al Hirschfeld","Musical","6051","54","421691","33","8"
"18","4/18/2010","4","2010","In The Heights","Richard Rodgers","Musical","8345","78","606030","52","8"
"18","4/18/2010","4","2010","Jersey Boys","August Wilson","Musical","9316","95","1042614","89","8"
"18","4/18/2010","4","2010","La Cage Aux Folles '10","Longacre","Musical","7543","90","403913","45","1"
"18","4/18/2010","4","2010","Lend Me A Tenor '10","Music Box","Play","6177","77","469171","50","8"
"18","4/18/2010","4","2010","Mamma Mia!","Winter Garden","Musical","11015","92","853873","64","8"
"18","4/18/2010","4","2010","Mary Poppins","New Amsterdam","Musical","11341","79","819578","59","8"
"18","4/18/2010","4","2010","Memphis","Shubert","Musical","8728","74","593254","49","8"
"18","4/18/2010","4","2010","Million Dollar Quartet","Nederlander","Musical","6840","70","448146","40","8"
"18","4/18/2010","4","2010","Next Fall","Helen Hayes","Play","2800","59","165164","32","8"
"18","4/18/2010","4","2010","Next To Normal","Booth","Musical","5088","82","322117","51","8"
"18","4/18/2010","4","2010","Promises, Promises","Broadway","Musical","12050","86","988313","62","0"
"18","4/18/2010","4","2010","Race","Ethel Barrymore","Play","4518","53","343472","37","8"
"18","4/18/2010","4","2010","Red","Golden","Play","6320","98","497664","73","8"
"18","4/18/2010","4","2010","Rock Of Ages","Brooks Atkinson","Musical","5899","74","471739","61","8"
"18","4/18/2010","4","2010","Sondheim On Sondheim","Studio 54","Musical","6931","86","394115","48","0"
"18","4/18/2010","4","2010","South Pacific","Vivian Beaumont","Musical","6451","77","558644","57","8"
"18","4/18/2010","4","2010","The Addams Family","Lunt-Fontanne","Musical","11727","97","1261490","90","8"
"18","4/18/2010","4","2010","The Lion King","Minskoff","Musical","13116","98","1378187","91","8"
"18","4/18/2010","4","2010","The Phantom Of The Opera","Majestic","Musical","11146","86","864039","64","8"
"18","4/18/2010","4","2010","West Side Story","Palace","Musical","11298","83","858057","62","8"
"18","4/18/2010","4","2010","Wicked","Gershwin","Musical","14452","100","1561198","100","8"
"25","4/25/2010","4","2010","A Behanding In Spokane","Schoenfeld","Play","5551","65","415523","44","8"
"25","4/25/2010","4","2010","A Little Night Music","Walter Kerr","Musical","6008","81","591400","64","8"
"25","4/25/2010","4","2010","American Idiot","St. James","Musical","11464","84","777860","59","8"
"25","4/25/2010","4","2010","Billy Elliot: The Musical","Imperial","Musical","11244","99","1221108","92","8"
"25","4/25/2010","4","2010","Chicago","Ambassador","Musical","6517","75","488219","48","8"
"25","4/25/2010","4","2010","Collected Stories","Friedman","Play","3984","77","137026","29","0"
"25","4/25/2010","4","2010","Come Fly Away","Marquis","Musical","9527","74","918318","61","8"
